category_code,status,founded_at,first_investment_at,last_investment_at,investment_rounds,first_funding_at,last_funding_at,funding_rounds,funding_total_usd,first_milestone_at,last_milestone_at,milestones,relationships,lat,lng,country_CAN,country_DEU,country_ESP,country_FRA,country_GBR,country_IND,country_IRL,country_ISR,country_SWE,country_USA,country_other,isClosed,active_days,Operating_Status
hardware,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,1.0,2.0,34.0912395,-118.3818742,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
advertising,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,6650000.0,2013.0,2013.0,1.0,4.0,41.0534302,-73.5387341,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
mobile,operating,2012,,,15.679245283018869,2012.0,2012.0,1.0,2000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,55.755826,37.6172999,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
enterprise,operating,2011,,,15.679245283018869,2013.0,2013.0,2.0,4565448.0,2011.0,2011.0,1.0,1.0,37.3541079,-121.9552356,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
finance,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,2673600.0,2012.0,2012.0,1.0,1.0,48.1351253,11.5819805,False,True,False,False,False,False,False,False,False,False,False,1,3285,Operating
software,operating,2007,,,15.679245283018869,2012.0,2013.0,2.0,8999999.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,39.7392358,-104.990251,False,False,False,False,False,False,False,False,False,True,False,1,5110,Operating
cleantech,operating,2007,,,15.679245283018869,2008.0,2012.0,2.0,3611685.0,2011.0,2011.0,1.0,4.752173199934394,46.4982953,11.3547582,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
software,operating,2010,,,15.679245283018869,2012.0,2012.0,2.0,3320000.0,2013.0,2013.0,2.0,5.0,37.3860517,-122.0838511,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
ecommerce,operating,2011,,,15.679245283018869,2008.0,2008.0,1.0,736050.0,2011.0,2013.0,2.0,2.0,48.8396952,2.2399123,False,False,False,True,False,False,False,False,False,False,False,1,3650,Operating
web,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,1.0,3.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
hospitality,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,2000000.0,2013.0,2013.0,2.0,9.0,43.0730517,-89.4012302,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
hardware,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1300000.0,2013.0,2013.0,1.0,3.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
hospitality,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1350000.0,2013.0,2013.0,2.0,2.0,42.1318254,-72.7941529,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
medical,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,1990000.0,2013.0,2013.0,1.0,3.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
mobile,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,10000000.0,2012.0,2012.0,1.0,4.752173199934394,22.396428,114.109497,False,False,False,False,False,False,False,False,False,False,True,1,3650,Operating
web,operating,2012,,,15.679245283018869,2012.0,2013.0,2.0,642000.0,2013.0,2013.0,1.0,5.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
advertising,operating,2004,,,15.679245283018869,2006.0,2007.0,2.0,6700000.0,2010.0,2013.0,2.0,16.0,39.2903848,-76.6121893,False,False,False,False,False,False,False,False,False,True,False,1,6205,Operating
enterprise,operating,2002,,,15.679245283018869,2012.0,2013.0,2.0,1509025.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,45.6769979,-111.0429339,False,False,False,False,False,False,False,False,False,True,False,1,6935,Operating
games_video,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,3300000.0,2012.0,2013.0,3.0,10.0,53.5510846,9.9936819,False,True,False,False,False,False,False,False,False,False,False,1,3650,Operating
enterprise,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,2300000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,43.604652,1.444209,False,False,False,True,False,False,False,False,False,False,False,1,4015,Operating
software,operating,2011,,,15.679245283018869,2011.0,2013.0,2.0,724900.0,2012.0,2012.0,1.0,6.0,40.7934322,-73.4151214,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
ecommerce,operating,2011,,,15.679245283018869,2013.0,2013.0,2.0,2150501.0,2013.0,2013.0,1.0,6.0,40.7934322,-73.4151214,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
consulting,operating,2004,,,15.679245283018869,2010.0,2013.0,2.0,7500000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,7.0,34.8526176,-82.3940104,False,False,False,False,False,False,False,False,False,True,False,1,6205,Operating
social,operating,2012,,,15.679245283018869,2012.0,2013.0,2.0,831000.0,2012.0,2013.0,2.0,3.0,35.9940329,-78.898619,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
web,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,1200000.0,2011.0,2013.0,2.0,4.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
education,operating,2009,,,15.679245283018869,2013.0,2013.0,1.0,1100000.0,2011.0,2013.0,3.0,2.0,51.5073509,-0.1277583,False,False,False,False,True,False,False,False,False,False,False,1,4380,Operating
music,operating,2007,,,15.679245283018869,2008.0,2011.0,2.0,6000000.0,2010.0,2010.0,1.0,4.0,51.7520209,-1.2577263,False,False,False,False,True,False,False,False,False,False,False,1,5110,Operating
analytics,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,3325496.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,39.768403,-86.158068,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
mobile,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,2377253.0,2013.0,2013.0,2.0,9.0,-27.4565,153.0345,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
health,operating,2008,,,15.679245283018869,2013.0,2013.0,1.0,3700000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,8.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4745,Operating
real_estate,operating,2013,,,15.679245283018869,2013.0,2013.0,2.0,668806.0,2010.465220643231,2011.1261530790327,1.5784093742208924,3.0,52.205337,0.121817,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
mobile,operating,2007,,,15.679245283018869,2013.0,2013.0,1.0,10000000.0,2013.0,2013.0,2.0,9.0,58.3776252,26.7290062,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
analytics,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,1915000.0,2011.0,2011.0,1.0,4.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
software,operating,1995,,,15.679245283018869,2009.0,2009.0,1.0,3000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,5.0,39.3913788,-104.752753,False,False,False,False,False,False,False,False,False,True,False,1,9490,Operating
games_video,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,3000000.0,2011.0,2013.0,2.0,8.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
games_video,operating,2007,,,15.679245283018869,2009.0,2012.0,2.0,6100000.0,2010.0,2013.0,3.0,7.0,32.0852999,34.7817676,False,False,False,False,False,False,False,True,False,False,False,1,5110,Operating
web,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1250000.0,2013.0,2013.0,1.0,2.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
mobile,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,1890000.0,2011.0,2011.0,1.0,2.0,47.6062095,-122.3320708,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
manufacturing,operating,2004,,,15.679245283018869,2011.0,2013.0,2.0,3604941.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,35.7795897,-78.6381787,False,False,False,False,False,False,False,False,False,True,False,1,6205,Operating
social,operating,2010,,,15.679245283018869,2012.0,2012.0,1.0,1372000.0,2013.0,2013.0,1.0,3.0,49.815273,6.129583,False,False,False,False,False,False,False,False,False,False,True,1,4015,Operating
web,operating,2008,,,15.679245283018869,2013.0,2013.0,1.0,4091179.0,2008.0,2012.0,3.0,2.0,55.953252,-3.188267,False,False,False,False,True,False,False,False,False,False,False,1,4745,Operating
web,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,10000000.0,2013.0,2013.0,1.0,2.0,37.2358078,-121.9623751,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
games_video,operating,2012,,,15.679245283018869,2006.0,2013.0,2.0,2300000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,37.5407246,-77.4360481,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
other,operating,2012,2013-06-25,2013-06-25,1.0,2012.0,2013.0,2.0,6000000.0,2012.0,2012.0,1.0,4.0,42.8864468,-78.8783689,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
mobile,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,1400000.0,2013.0,2013.0,1.0,4.0,37.6624312,-121.8746789,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
biotech,operating,2005,,,15.679245283018869,2012.0,2012.0,1.0,620000.0,2013.0,2013.0,2.0,6.0,42.5039395,-71.0723391,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
biotech,operating,2007,,,15.679245283018869,2013.0,2013.0,1.0,2686600.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,48.2081743,16.3738189,False,False,False,False,False,False,False,False,False,False,True,1,5110,Operating
enterprise,operating,2012,,,15.679245283018869,2012.0,2012.0,1.0,1250000.0,2013.0,2013.0,2.0,5.0,42.3600825,-71.0588801,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
mobile,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,643300.0,2012.0,2013.0,2.0,8.0,40.4167754,-3.7037902,False,False,True,False,False,False,False,False,False,False,False,1,3650,Operating
network_hosting,operating,2005,,,15.679245283018869,2007.0,2007.0,1.0,600000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,2.0,42.4792618,-71.1522765,False,False,False,False,False,False,False,False,False,True,False,1,5840,Operating
photo_video,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,1759978.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
software,operating,2012,,,15.679245283018869,2012.0,2012.0,1.0,800000.0,2013.0,2013.0,2.0,5.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
search,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,4500063.0,2013.0,2013.0,2.0,5.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
real_estate,operating,2009,,,15.679245283018869,2011.0,2011.0,1.0,2000000.0,2013.0,2013.0,2.0,8.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4380,Operating
advertising,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,1200000.0,2011.0,2013.0,2.0,6.0,41.8781136,-87.6297982,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
software,operating,2006,,,15.679245283018869,2013.0,2013.0,2.0,3850000.0,2012.0,2012.0,1.0,6.0,42.3600825,-71.0588801,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
travel,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,25.2048493,55.2707828,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
games_video,operating,2012,,,15.679245283018869,2012.0,2012.0,1.0,700000.0,2013.0,2013.0,1.0,6.0,32.732527,35.246518,False,False,False,False,False,False,False,True,False,False,False,1,3285,Operating
design,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,3105000.0,2013.0,2013.0,2.0,12.0,-33.886111,151.211111,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
search,operating,2006,,,15.679245283018869,2007.0,2007.0,1.0,1350500.0,2006.0,2009.0,2.0,5.0,58.410807,15.6213728,False,False,False,False,False,False,False,False,True,False,False,1,5475,Operating
analytics,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,1427622.0,2010.465220643231,2011.1261530790327,1.5784093742208924,1.0,35.7795897,-78.6381787,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
software,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,2050000.0,2013.0,2013.0,3.0,4.0,47.6101497,-122.2015159,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
hospitality,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,540000.0,2012.0,2012.0,2.0,2.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
advertising,operating,2010,,,15.679245283018869,2013.0,2013.0,1.0,1500000.0,2012.0,2013.0,2.0,4.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,4015,Operating
network_hosting,ipo,2003,,,15.679245283018869,2004.0,2005.0,2.0,6844560.0,2010.0,2013.0,3.0,28.0,53.5510846,9.9936819,False,True,False,False,False,False,False,False,False,False,False,1,6570,Operating
software,operating,2012,,,15.679245283018869,2013.0,2013.0,2.0,2500000.0,2013.0,2013.0,2.0,14.0,25.7616798,-80.1917902,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
enterprise,operating,2012,,,15.679245283018869,2012.0,2013.0,2.0,1225000.0,2012.0,2012.0,1.0,4.0,25.72149,-80.2683838,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
analytics,operating,2011,,,15.679245283018869,2011.0,2011.0,1.0,1000000.0,2013.0,2013.0,1.0,4.0,37.9838096,23.7275388,False,False,False,False,False,False,False,False,False,False,True,1,3650,Operating
advertising,operating,2012,,,15.679245283018869,2012.0,2013.0,2.0,600000.0,2013.0,2013.0,1.0,5.0,59.9138688,10.7522454,False,False,False,False,False,False,False,False,False,False,True,1,3285,Operating
web,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,1000000.0,2013.0,2013.0,1.0,1.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
software,operating,2012,,,15.679245283018869,2012.0,2012.0,1.0,4895573.0,2012.0,2012.0,1.0,1.0,49.2827291,-123.1207375,True,False,False,False,False,False,False,False,False,False,False,1,3285,Operating
analytics,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,5250000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,6.0,30.267153,-97.7430608,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
education,operating,2006,,,15.679245283018869,2012.0,2013.0,2.0,3601551.0,2013.0,2013.0,1.0,8.0,40.7127753,-74.0059728,False,False,False,False,False,False,False,False,False,True,False,1,5475,Operating
hospitality,operating,2011,,,15.679245283018869,2011.0,2013.0,2.0,4160000.0,2013.0,2013.0,1.0,4.0,43.1828396,-3.9878427,False,False,False,False,False,False,False,False,False,False,True,1,3650,Operating
mobile,operating,2011,,,15.679245283018869,2012.0,2013.0,2.0,1010000.0,2013.0,2013.0,1.0,1.0,52.205337,0.121817,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
software,operating,2007,,,15.679245283018869,2008.0,2008.0,2.0,1580000.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.0,41.991213,-70.861985,True,False,False,False,False,False,False,False,False,False,False,1,5110,Operating
music,operating,2013,,,15.679245283018869,2013.0,2013.0,2.0,650000.0,2013.0,2013.0,2.0,6.0,47.6062095,-122.3320708,False,False,False,False,False,False,False,False,False,True,False,1,2920,Operating
web,operating,2011,,,15.679245283018869,2012.0,2012.0,1.0,3000000.0,2012.0,2013.0,3.0,4.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
health,operating,2011,,,15.679245283018869,2013.0,2013.0,1.0,10000000.0,2013.0,2013.0,3.0,6.0,37.7749295,-122.4194155,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
software,operating,2013,,,15.679245283018869,2013.0,2013.0,1.0,1167436.0,2008.0,2008.0,1.0,3.0,39.061251154663864,-64.43542384120448,False,False,False,False,True,False,False,False,False,False,False,1,2920,Operating
real_estate,operating,2012,,,15.679245283018869,2013.0,2013.0,1.0,1100000.0,2013.0,2013.0,2.0,3.0,37.36883,-122.0363496,False,False,False,False,False,False,False,False,False,True,False,1,3285,Operating
biotech,operating,2011,,,15.679245283018869,2013.0,2013.0,2.0,6142412.0,2010.465220643231,2011.1261530790327,1.5784093742208924,4.752173199934394,40.7967667,-74.4815438,False,False,False,False,False,False,False,False,False,True,False,1,3650,Operating
